SERVICEAUFTRAG;POSITION;ARTIKEL;NAME;MENGE
2009073;1;K02782B;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2009073;2;KK001;Kleinteile;1
2009073;3;KK060;Arbeitseinheit Reparatur (= 30Min);1
2009074;1;K03969A;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2009074;2;KK001;Kleinteile;1
2009074;3;K07314;"Lüftereinheit mit Luftfilter MM; vormontiert";1
2009074;4;K07311;"Lüftereinheit Antrieb MM; vormontiert";1
2009074;5;K04737;"Gummi-Metall-Element; T-Flex Q4";4
2009074;6;K04137;"Knickschutztülle 9-11; 5200 2020    MM";1
2009074;7;K04135;"Kabel vorkonfektioniert; 230V 3x1,5mm² 5m lg.        MM";1
2009074;8;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2009074;9;K07286;"Halter-Motorlüfter; MM, 30mm";2
2009074;10;K07287;"Runddichtring; 55  x 3";1
2009074;11;K02669;"Axialrillenkugellager; 51203";1
2009074;12;K05539;"Einzugshülse V; MM-3";1
2009074;13;K05538;"Schneidkopf 18-9; MM";1
2009074;14;KK060;Arbeitseinheit Reparatur (= 30Min);3
2009074;15;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009075;1;K07400;"Portable Extruder Welding Gun; MM-Xtruder; 230 V, mN";1
2009075;2;KK001;"Sundry supplies;";1
2009075;3;K07360;Upper controller board for MM2019;1
2009075;4;KK060;Unit of work (= 0.5h);4
2009076;1;K03969C;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2009076;2;KK001;Kleinteile;1
2009076;3;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2009076;4;K04808B;"Regler f. Masse/Luft; 230 V / 250W MM";1
2009076;5;K07286;"Halter-Motorlüfter; MM, 30mm";2
2009076;6;K07287;"Runddichtring; 55  x 3";1
2009076;7;K04135;"Kabel vorkonfektioniert; 230V 3x1,5mm² 5m lg.        MM";1
2009076;8;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2009076;9;K02669;"Axialrillenkugellager; 51203";1
2009076;10;K05539;"Einzugshülse V; MM-3";1
2009076;11;K05538;"Schneidkopf 18-9; MM";1
2009076;12;K05999;"Sicherungsring; A   17 x 1";1
2009076;13;KK060;Arbeitseinheit Reparatur (= 30Min);5
2009077;1;K05207;"Portable Extruder Welding Gun; MAK-32-S, 230 V, mN";1
2009077;2;KKRET;"Unrepaired return;";1
2009078;1;K04676;"Extruderschweißgerät; MAK-18, 230 V, mN";1
2009078;2;KK060;Arbeitseinheit Reparatur (= 30Min);5
2009078;3;KK001;Kleinteile;1
2009078;4;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2009078;5;K07407;"Kabelverschraubung;mit Zugentl., M20x1,5 / Klemmd. 7-13mm, IP68";1
2009078;6;K04232;"Elektronikeinheit; 230V, MEG-23";1
2009078;7;K04198;"Griffschale; MEG-23 / MEG-17";1
2009078;8;K02669;"Axialrillenkugellager; 51203";1
2009078;9;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2009078;10;K02965;"Dichtring; MA/E-25 u. 25-S";1
2009078;11;K04429;"Distanzhülse; 18 bei Berührschutz";3
2009078;12;K05131;"Anker gew. mit Lüfter; 230V UX1";1
2009078;13;K05148;"Vorlegerad;UX1";1
2009078;14;K03831;"Rillenkugellager; 6000 BRS";1
2009078;15;K03832;"Rillenkugellager; 608 BRS";2
2009078;16;K03839;"Sicherungsring; A14";1
2009078;17;K03636;"O-Ring; 62 x 2";1
2009078;18;K03852;"Rillenkugellager; 6000-2BRS C3";1
2009078;19;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2009078;20;K03588;"Sicherungsring; SW 10";1
2009078;21;K06972;"Rillenkugellager + Lagerhülse; montiert";1
2009078;22;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2009078;23;K04172;"Öl; 80ml";1
2009078;24;K04886A;"Kohlebürste UX1; 2412";2
2009078;25;K03635;"Wellendichtring; 25x42x7 - BA";1
2009078;26;KK200;Verpackungskosten;1
2009079;1;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";1
2009079;2;KK001;Kleinteile;1
2009079;3;KK060;Arbeitseinheit Reparatur (= 30Min);1
2009080;1;K03969A;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2009080;2;K04808B;"Regler f. Masse/Luft; 230 V / 250W MM";1
2009080;3;KK001;Kleinteile;1
2009080;4;K07314;"Lüftereinheit mit Luftfilter MM; vormontiert";1
2009080;5;K07311;"Lüftereinheit Antrieb MM; vormontiert";1
2009080;6;K04737;"Gummi-Metall-Element; T-Flex Q4";4
2009080;7;K07286;"Halter-Motorlüfter; MM, 30mm";2
2009080;8;K07287;"Runddichtring; 55  x 3";1
2009080;9;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2009080;10;K04110;"Geräteschalter MINI; ohne Drehzahlregelung";1
2009080;11;K04259;"Frontfolie Display; für Regler  MM";1
2009080;12;K03892;"Griffschale - links; Spritzgussteil         MM";1
2009080;13;K04318;"Komplett Heizung; 230 V / 2100 W";1
2009080;14;KK23;"Umbausatz; MM, Doppelte Lagerung 3mm";1
2009080;15;KK060;Arbeitseinheit Reparatur (= 30Min);5
2009080;16;K04135;"Kabel vorkonfektioniert; 230V 3x1,5mm² 5m lg.        MM";1
2009080;17;KK200;Verpackungskosten;1
2009080;18;K04258;"Frontfolie; Tasten für Regler MM";1
2009081;1;K02782A;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2009081;2;KK001;Kleinteile;1
2009081;3;K03626;"Verschlußkappe; Gerätedose";1
2009081;4;K06766;Gleichrichter Powerbox;1
2009081;5;KK060;Arbeitseinheit Reparatur (= 30Min);1
2009082;1;K06581A;"Extruderschweißgerät; KR 32 BASIC";1
2009082;2;K05160;"Kabelbaum; UX1";1
2009082;3;KK001;Kleinteile;1
2009082;4;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2009082;5;K04814;Abdeckkappe, schwarz;2
2009082;6;K04232;"Elektronikeinheit; 230V, MEG-23";1
2009082;7;K03831;"Rillenkugellager; 6000 BRS";1
2009082;8;K03832;"Rillenkugellager; 608 BRS";2
2009082;9;K03839;"Sicherungsring; A14";1
2009082;10;K03636;"O-Ring; 62 x 2";1
2009082;11;K03852;"Rillenkugellager; 6000-2BRS C3";1
2009082;12;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2009082;13;K03588;"Sicherungsring; SW 10";1
2009082;14;K06972;"Rillenkugellager + Lagerhülse; montiert";1
2009082;15;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2009082;16;K04172;"Öl; 80ml";1
2009082;17;K04886A;"Kohlebürste UX1; 2412";2
2009082;18;K03635;"Wellendichtring; 25x42x7 - BA";1
2009082;19;K05131;"Anker gew. mit Lüfter; 230V UX1";1
2009082;20;K03769;"Motorgehäuse 301500_UX1; Antrieb DB, UX1";1
2009082;21;K05814;"Kompressionsdüse; MAE/K-32";1
2009082;22;KK060;Arbeitseinheit Reparatur (= 30Min);7
2009082;23;K05223;"Düse; 32-S-6";1
2009082;25;KK200;Verpackungskosten;1
2009083;1;K06581A;"Extruderschweißgerät; KR 32 BASIC";1
2009083;2;K05148;"Vorlegerad;UX1";1
2009083;3;KK001;Kleinteile;1
2009083;4;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2009083;5;K03701;"Axialrillenkugellager; 51305";1
2009083;6;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2009083;7;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2009083;8;K04444;"Regler; Typ H, A-S-18.01, 230V";1
2009083;9;K02689;"Kabel vorkonfektioniert; 230V 3x2,5mm² 7m lg.";1
2009083;10;K04445;"Steckachse; für Regler Typ H";2
2009083;11;K04814;Abdeckkappe, schwarz;1
2009083;12;K05131;"Anker gew. mit Lüfter; 230V UX1";1
2009083;13;K03831;"Rillenkugellager; 6000 BRS";1
2009083;14;K03832;"Rillenkugellager; 608 BRS";2
2009083;15;K03839;"Sicherungsring; A14";1
2009083;16;K03636;"O-Ring; 62 x 2";1
2009083;17;K03852;"Rillenkugellager; 6000-2BRS C3";1
2009083;18;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2009083;19;K03588;"Sicherungsring; SW 10";1
2009083;20;K06972;"Rillenkugellager + Lagerhülse; montiert";1
2009083;21;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2009083;22;K04172;"Öl; 80ml";1
2009083;23;K04886A;"Kohlebürste UX1; 2412";2
2009083;24;K03635;"Wellendichtring; 25x42x7 - BA";1
2009083;25;K05160;"Kabelbaum; UX1";1
2009083;26;K05159;"Schaltlitze kompl.; UX1";1
2009083;27;K05154;"Magnetgehäuse; 230V UX1";1
2009083;28;K03769;"Motorgehäuse 301500_UX1; Antrieb DB, UX1";1
2009083;29;KK060;Arbeitseinheit Reparatur (= 30Min);7
2009083;30;KK200;Verpackungskosten;1
2009084;1;K04676;"Portable Extruder Welding Gun; MAK-18, 230 V, mN";1
2009084;2;KK060;Unit of work (= 0.5h);5
2009084;3;KK001;"Sundry supplies;";1
2009084;4;K04785;Rod Guide;1
2009084;5;K04232;"Blower unit for Munsch-extruders, MEG-23; 230V";1
2009084;6;K02669;Axial ball bearing 51203;1
2009084;7;K04361;"Ball bearing; 6003 2RS C3 FT150";1
2009084;8;K02965;"Sealing ring; MA/E-25 u. 25-S";1
2009084;9;K03113;Guide bar MA/E-25 u. 25-S;1
2009084;10;K03114;Clamping ring MA/E-25 u. 25-S;1
2009084;11;K04429;Distance piece MA/E-25 u. 25-S;3
2009084;12;K07276;"Holder MEG-23 cable heating cartridge; 18+25";1
2009084;13;K04417;"Grip handle; right, UX1";1
2009084;14;K04416;"Grip handle; left, UX1";1
2009084;15;K03035;Circlip H 16;1
2009084;16;K04172;"Oil; 80ml";1
2009084;17;KK200;Packing charges;1
2009085;1;K02782A;"Powerbox WX2PBMu, 230V; with EMV-Filter";1
2009085;2;KK001;"Sundry supplies;";1
2009085;3;K03623;"Built-in box; Powerbox";1
2009085;4;K01017;Shock-proof plug Pico UK UKR U5R U7R U8R E5 (A);1
2009085;5;K05492;"Frequency Converter complete;reconditioned";1
2009085;6;KK060;Unit of work (= 0.5h);3
2009086;1;K02799B;"Portable Extruder Welding Gun MA-25 ; 230 V, EO-H";1
2009086;2;K03067;Pressure lever 1/1-1/R MA/E-25 u. 25-S;1
2009086;3;KK001;"Sundry supplies;";1
2009086;4;K02669;Axial ball bearing 51203;1
2009086;5;K02670;Ball bearing 6003-2RS1;1
2009086;6;K02954;"Carbon No. 35 for 230 V units ""disengageable"" / 114.785";1
2009086;7;K03348;"Connecting cable; Powerbox, orange";1
2009086;8;K04172;"Oil; 80ml";1
2009086;9;K07525;"Kabelverschraubung;mit Zugentl., M25x1,5 / Klemmd. 9-17mm, IP68";1
2009086;10;K02205;Dust cap U1231;1
2009086;11;K02921;Nozzle 29             MA/E-25(PE) 2mm;1
2009086;12;KK060;Unit of work (= 0.5h);5
2009086;13;K03138;"PVC protective cap schwarz; 40 x 3 x 45 lg / ca.70°Sh A";2
2009087;1;K03969C;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2009087;2;KK001;Kleinteile;1
2009087;3;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2009087;4;K07286;"Halter-Motorlüfter; MM, 30mm";2
2009087;5;K07287;"Runddichtring; 55  x 3";1
2009087;6;K07311;"Lüftereinheit Antrieb MM; vormontiert";1
2009087;7;K07314;"Lüftereinheit mit Luftfilter MM; vormontiert";1
2009087;8;K02669;"Axialrillenkugellager; 51203";1
2009087;9;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2009087;10;K05539;"Einzugshülse V; MM-3";1
2009087;11;K05538;"Schneidkopf 18-9; MM";1
2009087;12;K03892;"Griffschale - links; Spritzgussteil         MM";1
2009087;13;KK060;Arbeitseinheit Reparatur (= 30Min);5
2009087;14;K04737;"Gummi-Metall-Element; T-Flex Q4";4
2009088;1;K04676A;"Extruderschweißgerät; MAK-18, 230 V, mN, dGr";1
2009088;2;K04232;"Elektronikeinheit; 230V, MEG-23";1
2009088;3;KK001;Kleinteile;1
2009088;4;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2009088;5;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009088;6;KK200;Verpackungskosten;1
2009089;1;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";1
2009089;2;KK001;Kleinteile;1
2009089;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2009089;4;K03701;"Axialrillenkugellager; 51305";1
2009089;5;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2009089;6;K02551;"Rohrheizpatrone; 30x40x170, 230V, 650W";1
2009089;7;KK060;Arbeitseinheit Reparatur (= 30Min);3
2009090;1;K03969CS4;"Extruderschweißg.  MM-Xtruder; 230 V, mN, 4mm";1
2009090;2;K06117;"Schweißschuh MM; 67.0120FF-32-20-M";1
2009090;3;KK001;Kleinteile;1
2009090;4;K04318;"Komplett Heizung; 230 V / 2100 W";1
2009090;5;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2009090;6;KK060;Arbeitseinheit Reparatur (= 30Min);4
2009090;7;K03892;"Griffschale - links; Spritzgussteil         MM";1
2009090;8;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009090;9;KK200;Verpackungskosten;1
2009091;1;K04680;"Extruderschweißgerät; MAK-25, 230 V, mN";1
2009091;2;KK001;Kleinteile;1
2009091;3;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009085;7;K03626;"Cap; 802053";1
2009085;8;K05442;"Distance sleeve; Id4,3 x Ad8 x 7, Ms";2
2009092;1;K06582A;"Extruderschweißgerät; KR 18 DIGITAL";1
2009092;2;KK001;Kleinteile;1
2009092;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2009092;4;K04232;"Elektronikeinheit; 230V, MEG-23";1
2009092;5;K04886A;"Kohlebürste UX1; 2412";2
2009092;6;K02689;"Kabel vorkonfektioniert; 230V 3x2,5mm² 7m lg.";1
2009092;7;K04172;"Öl; 80ml";1
2009092;8;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009092;9;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009093;1;K03969C;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2009093;2;KK001;Kleinteile;1
2009093;3;K02669;"Axialrillenkugellager; 51203";1
2009093;4;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2009093;5;K05539;"Einzugshülse V; MM-3";1
2009093;6;K05538;"Schneidkopf 18-9; MM";1
2009093;7;K05999;"Sicherungsring; A   17 x 1";1
2009093;8;K06725;"Extruderschnecke; MM D+0,2";1
2009093;9;K07314;"Lüftereinheit mit Luftfilter MM; vormontiert";1
2009093;10;K07311;"Lüftereinheit Antrieb MM; vormontiert";1
2009093;11;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2009093;12;K07286;"Halter-Motorlüfter; MM, 30mm";2
2009093;13;K07287;"Runddichtring; 55  x 3";1
2009093;14;K03889;"Heizspirale; 18x125  MM 230V 875W";1
2009093;15;K04135;"Kabel vorkonfektioniert; 230V 3x1,5mm² 5m lg.        MM";1
2009093;16;KK060;Arbeitseinheit Reparatur (= 30Min);5
2009093;17;K03892;"Griffschale - links; Spritzgussteil         MM";1
2009094;1;K02782A;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2009094;2;KK001;Kleinteile;1
2009094;3;K01017;"Gummischukostecker; Pico UK UKR U5R U7R U8R E5 (A)";1
2009094;4;K03623;"Einbaudose kompl.; Munsch konfektioniert";1
2009094;5;K03626;"Verschlußkappe; Gerätedose";1
2009094;6;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009095;1;K04672;"Portable Extruder Welding Gun; MAK-18-S, 230 V, mN";1
2009095;2;KK001;"Sundry supplies;";1
2009095;3;K04785;Rod Guide;1
2009095;4;K04444;"Electronic Board; Type H, A-S-18; 230V";1
2009095;5;K04445;"Shaft; Controller Typ H";2
2009095;6;K04813;"Rotatable part; d15, 6mm";1
2009095;7;K04232;"Blower unit for Munsch-extruders, MEG-23; 230V";1
2009095;8;K04240;Joint gasket, MEG-23 / MEG-17;1
2009095;9;K03067;Pressure lever 1/1-1/R MA/E-25 u. 25-S;1
2009095;10;K02965;"Sealing ring; MA/E-25 u. 25-S";1
2009095;11;K02669;Axial ball bearing 51203;1
2009095;12;K04361;"Ball bearing; 6003 2RS C3 FT150";1
2009095;13;K05178;"Drive, Exchange; Typ UX1; 230V";1
2009095;14;KK060;Unit of work (= 0.5h);5
2009096;1;K05050;"Extruderschweißgerät; MAK-48-D, 230 V, mN, S";1
2009096;2;KK001;Kleinteile;1
2009096;3;K03701;"Axialrillenkugellager; 51305";1
2009096;4;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2009096;5;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2009096;6;K02432;"Schutzkappe für Schutzschalter EBM13;";1
2009096;7;K04172;"Öl; 80ml";1
2009096;8;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2009096;9;KK060;Arbeitseinheit Reparatur (= 30Min);3
2009096;10;K07407;"Kabelverschraubung;mit Zugentl., M20x1,5 / Klemmd. 7-13mm, IP68";1
2009096;11;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009097;1;K04680A;"Extruderschweißgerät; MAK-25, 230 V, mN, dGr";1
2009097;2;KK001;Kleinteile;1
2009097;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2009097;4;K03990;"Anschlussplatine; Typ K";1
2009097;5;K07525;"Kabelverschraubung;mit Zugentl., M25x1,5 / Klemmd. 9-17mm, IP68";1
2009097;6;K03348;"Verbindungsleitung; WX2PBMu-WX2Mu , orange";1
2009097;7;K03989;"Regler; für Gebläse u. Heizung, Typ K";1
2009097;8;K03336;"Frontfolie 06; für K-Regler";1
2009097;9;K03594;"Schirmgeflecht; 0,35m";1
2009097;10;K02965;"Dichtring; MA/E-25 u. 25-S";1
2009097;11;K02669;"Axialrillenkugellager; 51203";1
2009097;12;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2009097;13;KK060;Arbeitseinheit Reparatur (= 30Min);4
2009097;14;K04232;"Elektronikeinheit; 230V, MEG-23";1
2009097;15;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009098;1;K06919;Heizkeilmaschine, Wedge It ECO;1
2009098;2;KK001;Kleinteile;1
2009098;3;K05311;"Exzenter; Wedge It multi";1
2009098;4;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009099;1;K03969B;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2009099;2;KK001;Kleinteile;1
2009099;3;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009100;1;K04867;"Extruderschweißgerät; MAK-40-D, 230 V, mN";1
2009100;2;KK001;Kleinteile;1
2009100;3;K04234;"Heizung; Keramik, 2300W, 230V, MEG-23";1
2009100;4;K03990;"Anschlussplatine; Typ K";1
2009100;5;K03989;"Regler; für Gebläse u. Heizung, Typ K";1
2009100;6;K07525;"Kabelverschraubung;mit Zugentl., M25x1,5 / Klemmd. 9-17mm, IP68";1
2009100;7;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2009100;8;K03701;"Axialrillenkugellager; 51305";1
2009100;9;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2009100;10;K04232;"Elektronikeinheit; 230V, MEG-23";1
2009100;11;K03336;"Frontfolie 06; für K-Regler";1
2009100;12;K04172;"Öl; 80ml";1
2009100;13;K03635;"Wellendichtring; 25x42x7 - BA";1
2009100;14;K03852;"Rillenkugellager; 6000-2BRS C3";2
2009100;15;K03832;"Rillenkugellager; 608 BRS";2
2009100;16;K03831;"Rillenkugellager; 6000 BRS";1
2009100;17;K03839;"Sicherungsring; A14";1
2009100;18;K05585;"Geflechtschlauch; 10 bis 20mm";35
2009100;19;K03636;"O-Ring; 62 x 2";1
2009100;20;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2009100;21;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2009100;22;K05682;"Acryl-Glasseidenschlauch; Id5, natur, 150m Spule";15
2009100;23;K03588;"Sicherungsring; SW 10";1
2009100;24;K05575;"Vorlegerad; WX2Mu";1
2009100;25;K03587;"Rotor komplett; WX2Mu, 230V";1
2009100;26;KK060;Arbeitseinheit Reparatur (= 30Min);7
2009101;1;K04696;"Extruderschweißgerät; MAK-65-B, 230 V, mN";1
2009101;2;KK001;Kleinteile;1
2009101;3;K07525;"Kabelverschraubung;mit Zugentl., M25x1,5 / Klemmd. 9-17mm, IP68";1
2009101;4;K03348;"Verbindungsleitung; WX2PBMu-WX2Mu , orange";1
2009101;5;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2009101;6;K03701;"Axialrillenkugellager; 51305";1
2009101;7;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2009101;8;KK060;Arbeitseinheit Reparatur (= 30Min);4
2009102;1;K02782B;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2009102;2;KK001;Kleinteile;1
2009102;3;K03623;"Einbaudose kompl.; Munsch konfektioniert";1
2009102;4;KK060;Arbeitseinheit Reparatur (= 30Min);1
2009103;1;K07267;"Powerbox WX2PBMu-ROB, 230V; mit EMV-Filter";1
2009103;2;KK060;Arbeitseinheit Reparatur (= 30Min);4
2009103;3;KK001;Kleinteile;1
2009103;4;K03603;"Abstandsclip; für Leiterplatten";1
2009103;5;K05492;"Frequenzumrichter  kompl. ;  Austausch";1
2009103;6;KK200;Verpackungskosten;1
2009104;1;K05933;"Biegeprüfvorrichtung; MB-15";1
2009104;2;KK099;Kalibrierung - Prüfgeräte;1
2009104;3;K06738;Prüfplakette - Kalibriert am-durch-;1
2009104;4;KK001;Kleinteile;1
2009104;5;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009105;1;K05933;"Biegeprüfvorrichtung; MB-15";1
2009105;2;KK099;Kalibrierung - Prüfgeräte;1
2009105;3;K06738;Prüfplakette - Kalibriert am-durch-;1
2009105;4;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009105;5;KK001;Kleinteile;1
2009092;10;K02696;"Vorwärmdüse 20; MA/E-25 u. 25-S ,UkR,SkR, MAK18/25";1
2009102;5;K03614;"Platine; poti kompl.";1
2009106;1;K02782A;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2009106;2;KK001;Kleinteile;1
2009106;3;K05492;"Frequenzumrichter  kompl. ;  Austausch";1
2009106;4;K01017;"Gummischukostecker; Pico UK UKR U5R U7R U8R E5 (A)";1
2009106;5;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009107;1;K04867;"Extruderschweißgerät; MAK-40-D, 230 V, mN";1
2009107;2;KK001;Kleinteile;1
2009107;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2009107;4;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2009107;5;KK060;Arbeitseinheit Reparatur (= 30Min);3
2009107;6;K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";1
2009082;26;K05193;"Vorwärmdüse 35; MAK-32-S";1
2009095;15;KK060;Unit of work (= 0.5h);1
2009108;1;K03969B;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2009108;2;KK001;Kleinteile;1
2009108;3;K07314;"Lüftereinheit mit Luftfilter MM; vormontiert";1
2009108;4;K03892;"Griffschale - links; Spritzgussteil         MM";1
2009108;5;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2009108;6;K07311;"Lüftereinheit Antrieb MM; vormontiert";1
2009108;7;K04259;"Frontfolie Display; für Regler  MM";1
2009108;8;K04808B;"Regler f. Masse/Luft; 230 V / 250W MM";1
2009108;9;K04737;"Gummi-Metall-Element; T-Flex Q4";4
2009108;10;K05539;"Einzugshülse V; MM-3";1
2009108;11;K05538;"Schneidkopf 18-9; MM";1
2009108;12;K02669;"Axialrillenkugellager; 51203";1
2009108;13;KK060;Arbeitseinheit Reparatur (= 30Min);3
2009108;14;KK060;Arbeitseinheit Reparatur (= 30Min);2
2009108;15;K07286;"Halter-Motorlüfter; MM, 30mm";2
2009108;16;K07287;"Runddichtring; 55  x 3";1
2009109;1;K02799B;"Extruderschweißgerät MA-25; 230 V, EO-H";1
2009109;2;KK001;Kleinteile;1
2009109;3;K02669;"Axialrillenkugellager; 51203";1
2009109;4;K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";1
2009109;5;K02965;"Dichtring; MA/E-25 u. 25-S";1
2009109;6;K02954;"Kohlen zu Electron 230V; ""abschaltbar""";1
2009109;7;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2009109;8;K02924;"Extruderschnecke; MA/E-25 u. 25-S; MAK18 u. 25";1
2009109;9;K04172;"Öl; 80ml";1
2009109;10;K03635;"Wellendichtring; 25x42x7 - BA";1
2009109;11;K03852;"Rillenkugellager; 6000-2BRS C3";2
2009109;12;K03832;"Rillenkugellager; 608 BRS";2
2009109;13;K03831;"Rillenkugellager; 6000 BRS";1
2009109;14;K03839;"Sicherungsring; A14";1
2009109;15;K05585;"Geflechtschlauch; 10 bis 20mm";35
2009109;16;K03636;"O-Ring; 62 x 2";1
2009109;17;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2009109;18;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2009109;19;K05682;"Acryl-Glasseidenschlauch; Id5, natur, 150m Spule";15
2009109;20;K03588;"Sicherungsring; SW 10";1
2009109;21;K02648;"Lüfterrad - komplett; Antrieb DB, WX2Mu";1
